symbol,requested_symbol,resolved_symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,instrument_type,digits,point,tick_size,spread_points,estimated_spread_price,commission_assumption,slippage_assumption,spread_x1_5_cost,spread_x2_cost,cost_model_confidence,cost_model_reason,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
GBPUSD,GBPUSD,GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,baseline,9,22.22,0.3501,-0.1487,0.006364,49,38.78,0.9792,-0.0079,0.01821,0.5074,-0.000535,0.031688,0.9607,0.9099,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.579,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-289.8006,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD,GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,fast_loss_cut,9,22.22,0.3501,-0.1487,0.006364,49,38.78,0.9792,-0.0079,0.01821,0.5074,-0.000535,0.031688,0.9607,0.9099,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.579,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-289.8006,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD,GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,trailing_defensive,9,22.22,0.3501,-0.1487,0.006364,49,40.82,0.9893,-0.0055,0.01821,0.5136,-0.000525,0.031473,0.9712,0.9202,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.5866,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-289.8006,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\GBPUSD_H1_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,8,12.5,0.1463,-0.4865,213.7038,53,33.96,0.6827,-0.0562,230.2238,0.1931,-12.898466,583.568105,0.6752,0.6562,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.2499,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-291.1537,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M15_20000,M15,recent_liquidity_sweep,both,all,baseline,8,12.5,0.1463,-0.4865,213.7038,54,33.33,0.6238,-0.0714,274.132099,0.1765,-14.112894,691.73117,0.617,0.6004,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.2284,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-292.141,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,8,12.5,0.1463,-0.4865,213.7038,54,33.33,0.6238,-0.0714,274.132099,0.1765,-14.112894,691.73117,0.617,0.6004,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.2284,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-292.141,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M15_20000,M15,recent_liquidity_sweep,both,all,trailing_defensive,8,12.5,0.1463,-0.4865,213.7038,54,33.33,0.6238,-0.0714,274.132099,0.1765,-14.112894,691.73117,0.617,0.6004,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.2284,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-292.141,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_session_open_continuation,both,all,trailing_defensive,15,53.33,0.6936,-0.0485,303.282211,37,45.95,0.6929,-0.0792,471.612532,0.337,-21.136755,934.816302,0.6853,0.6778,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.2782,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-298.075,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
EURUSD,EURUSD,EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,baseline,12,50.0,0.8755,-0.0082,0.001366,40,42.5,0.7919,-0.0343,0.00899,0.2716,-0.00048,0.019644,0.7483,0.7075,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.2924,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-300.0003,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD,EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,mae_guard,12,50.0,0.8755,-0.0082,0.001366,40,42.5,0.7886,-0.035,0.00908,0.2704,-0.000483,0.019714,0.7453,0.7047,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.2912,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-300.0003,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD,EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,fast_loss_cut,12,50.0,0.8755,-0.0082,0.001366,40,42.5,0.7919,-0.0343,0.00899,0.2716,-0.00048,0.019644,0.7483,0.7075,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.2924,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-300.0003,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\EURUSD_M30_20000.csv
EURUSD,EURUSD,EURUSD,EURUSD_M30_20000,M30,recent_liquidity_sweep,both,all,trailing_defensive,12,50.0,0.8755,-0.0082,0.001366,40,42.5,0.7919,-0.0343,0.00899,0.2716,-0.00048,0.019644,0.7483,0.7075,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.2924,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-300.0003,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\EURUSD_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_volatility_breakout,both,all,mae_guard,0,0.0,0.0,0.0,0.0,26,61.54,1.7048,0.1214,410.016428,0.893,-5.854242,932.185,1.5479,1.5438,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6968,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-301.6135,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_session_open_continuation,both,all,mae_guard,4,0.0,0.0,-0.5891,20.804165,50,42.0,0.9237,0.0241,80.826189,0.4303,-3.090212,148.759246,0.9169,0.9519,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.5568,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;remove_best_5_pf_below_1;fragile_regime_dependency,-301.7396,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_volatility_breakout,both,all,mae_guard,0,0.0,0.0,0.0,0.0,10,60.0,2.1361,0.2963,47.0,1.0724,1.062403,145.7,2.1101,2.0846,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.1191,True,True,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-309.5016,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_volatility_breakout,both,all,trailing_defensive,0,0.0,0.0,0.0,0.0,26,61.54,1.6555,0.1094,410.016428,0.8549,-7.940283,956.397142,1.5144,1.5105,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6475,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-313.0755,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,5,20.0,0.3019,-0.4314,48.63516,57,36.84,0.595,-0.1104,92.072244,0.2481,-3.039117,160.341416,0.4628,0.453,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3211,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-314.4092,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M15_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M15_20000,M15,recent_liquidity_sweep,both,all,trailing_defensive,5,20.0,0.3019,-0.4314,48.63516,57,38.6,0.5871,-0.1138,95.024922,0.2458,-3.104137,173.861839,0.5801,0.569,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3181,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-314.5988,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M15_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M15_20000,M15,recent_liquidity_sweep,both,all,baseline,5,20.0,0.3019,-0.4314,48.63516,57,36.84,0.5715,-0.1212,99.912244,0.2383,-3.204963,174.601416,0.4417,0.4326,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3084,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-314.6722,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M15_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,5,20.0,0.3019,-0.4314,48.63516,57,36.84,0.5715,-0.1212,99.912244,0.2383,-3.204963,174.601416,0.4417,0.4326,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3084,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-314.6722,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_volatility_breakout,both,all,baseline,0,0.0,0.0,0.0,0.0,26,61.54,1.6555,0.1094,410.016428,0.8549,-7.940283,956.397142,1.4989,1.4949,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6475,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-315.5645,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_volatility_breakout,both,all,fast_loss_cut,0,0.0,0.0,0.0,0.0,26,61.54,1.6555,0.1094,410.016428,0.8549,-7.940283,956.397142,1.4989,1.4949,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6475,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-315.5645,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_session_open_continuation,both,all,baseline,4,0.0,0.0,-0.5891,20.804165,50,40.0,0.891,0.0125,84.581189,0.4237,-3.346728,157.94684,0.8852,0.9173,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.5483,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-316.3827,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_session_open_continuation,both,all,fast_loss_cut,4,0.0,0.0,-0.5891,20.804165,50,40.0,0.891,0.0125,84.581189,0.4237,-3.346728,157.94684,0.8852,0.9173,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.5483,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-316.3827,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_session_open_continuation,both,all,trailing_defensive,4,0.0,0.0,-0.5891,20.804165,50,40.0,0.891,0.0125,84.581189,0.4237,-3.346728,157.94684,0.8852,0.9173,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.5483,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-316.3827,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
US500,US500,US500.B,US500_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,12,33.33,0.428,-0.1799,56.55,37,27.03,0.3497,-0.1502,119.82,0.118,-4.906662,167.07,0.3097,0.2739,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.0974,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-317.8539,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M15_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_session_open_continuation,both,all,baseline,14,50.0,0.8119,0.0106,238.630221,32,37.5,0.6542,-0.0949,478.125899,0.2868,-24.183612,895.401623,0.647,0.64,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.1971,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-317.9679,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_session_open_continuation,both,all,mae_guard,14,50.0,0.8119,0.0106,238.630221,32,37.5,0.6542,-0.0949,478.125899,0.2868,-24.183612,895.401623,0.647,0.64,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.1971,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-317.9679,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_session_open_continuation,both,all,fast_loss_cut,14,50.0,0.8119,0.0106,238.630221,32,37.5,0.6542,-0.0949,478.125899,0.2868,-24.183612,895.401623,0.647,0.64,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.1971,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-317.9679,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,baseline,3,33.33,0.5883,-0.1865,849.293541,50,48.0,1.277,0.1091,2464.673479,0.7172,-69.4744,6253.285429,1.2639,1.2511,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.9281,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;remove_best_5_pf_below_1;fragile_regime_dependency,-318.5613,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,fast_loss_cut,3,33.33,0.5883,-0.1865,849.293541,50,48.0,1.2732,0.1079,2464.673479,0.715,-70.202356,6277.748019,1.2602,1.2474,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.9254,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;remove_best_5_pf_below_1;fragile_regime_dependency,-319.9311,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_volatility_breakout,both,all,mae_guard,3,33.33,0.5883,-0.1865,849.293541,50,48.0,1.254,0.1022,2464.673479,0.7002,-73.864534,6471.628019,1.2411,1.2285,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.9061,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;remove_best_5_pf_below_1;fragile_regime_dependency,-327.6073,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_H1_20000,H1,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-0.5899,39.32,52,38.46,0.6504,-0.1138,73.094089,0.3034,-3.968126,194.532034,0.651,0.618,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3926,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-329.5361,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_H1_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_H1_20000,H1,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-0.5899,39.32,50,38.0,0.7294,-0.067,51.377017,0.3528,-3.638133,185.802656,0.7336,0.6997,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.4566,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-330.7495,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_H1_20000.csv
