symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
GBPUSD,GBPUSD_M15_20000,M15,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.059988,0.0,-0.004399,0.064121,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.059988,0.0,-0.004399,0.064121,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.059988,0.0,-0.004399,0.064121,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.059988,0.0,-0.004399,0.064121,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.060029,0.0,-0.004402,0.06415,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.060029,0.0,-0.004402,0.06415,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.060029,0.0,-0.004402,0.06415,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011924,16,0.0,0.0,-1.0,0.060029,0.0,-0.004402,0.06415,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M15_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.012276,16,0.0,0.0,-1.0,0.05935,0.0,-0.004365,0.063868,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.012276,16,0.0,0.0,-1.0,0.05935,0.0,-0.004365,0.063868,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.012276,16,0.0,0.0,-1.0,0.05935,0.0,-0.004365,0.063868,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.012276,16,0.0,0.0,-1.0,0.05935,0.0,-0.004365,0.063868,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.012194,16,0.0,0.0,-1.0,0.059332,0.0,-0.004364,0.063799,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.012194,16,0.0,0.0,-1.0,0.059332,0.0,-0.004364,0.063799,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.012194,16,0.0,0.0,-1.0,0.059332,0.0,-0.004364,0.063799,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.012194,16,0.0,0.0,-1.0,0.059332,0.0,-0.004364,0.063799,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.012278,16,0.0,0.0,-1.0,0.059416,0.0,-0.00437,0.063918,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.012278,16,0.0,0.0,-1.0,0.059416,0.0,-0.00437,0.063918,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.012278,16,0.0,0.0,-1.0,0.059416,0.0,-0.00437,0.063918,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.012278,16,0.0,0.0,-1.0,0.059416,0.0,-0.00437,0.063918,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_M30_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_range_reversion,both,all,baseline,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.057226,0.0,-0.004227,0.062014,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_range_reversion,both,all,mae_guard,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.057226,0.0,-0.004227,0.062014,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_range_reversion,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.057226,0.0,-0.004227,0.062014,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_range_reversion,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.057226,0.0,-0.004227,0.062014,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,baseline,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.05724,0.0,-0.004228,0.062049,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,mae_guard,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.05724,0.0,-0.004228,0.062049,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.05724,0.0,-0.004228,0.062049,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011889,16,0.0,0.0,-1.0,0.05724,0.0,-0.004228,0.062049,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,baseline,4,0.0,0.0,-1.0,0.011869,16,0.0,0.0,-1.0,0.057142,0.0,-0.004221,0.061944,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,mae_guard,4,0.0,0.0,-1.0,0.011869,16,0.0,0.0,-1.0,0.057142,0.0,-0.004221,0.061944,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011869,16,0.0,0.0,-1.0,0.057142,0.0,-0.004221,0.061944,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011869,16,0.0,0.0,-1.0,0.057142,0.0,-0.004221,0.061944,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-503.2015,data\backtests\multisymbol\GBPUSD_H1_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_ema_reclaim,both,all,mae_guard,6,16.67,0.2348,-0.422,831.570714,35,28.57,0.407,-0.2497,3104.072266,0.1254,-151.996733,5609.643097,0.0,0.0,0.0878,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-505.717,data\backtests\multisymbol\BTCUSD_M15_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_momentum_pullback,both,all,baseline,4,0.0,0.0,-1.0,0.010704,14,0.0,0.0,-1.0,0.042811,0.0,-0.003649,0.047286,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-512.8011,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_momentum_pullback,both,all,mae_guard,4,0.0,0.0,-1.0,0.010704,14,0.0,0.0,-1.0,0.042811,0.0,-0.003649,0.047286,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-512.8011,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_momentum_pullback,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.010704,14,0.0,0.0,-1.0,0.042811,0.0,-0.003649,0.047286,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-512.8011,data\backtests\multisymbol\EURUSD_H1_20000.csv
EURUSD,EURUSD_H1_20000,H1,recent_momentum_pullback,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.010704,14,0.0,0.0,-1.0,0.042811,0.0,-0.003649,0.047286,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-512.8011,data\backtests\multisymbol\EURUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_momentum_pullback,both,all,baseline,4,0.0,0.0,-1.0,0.011899,13,0.0,0.0,-1.0,0.045559,0.0,-0.004232,0.050733,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-517.6012,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_momentum_pullback,both,all,mae_guard,4,0.0,0.0,-1.0,0.011899,13,0.0,0.0,-1.0,0.045559,0.0,-0.004232,0.050733,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-517.6012,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_momentum_pullback,both,all,fast_loss_cut,4,0.0,0.0,-1.0,0.011899,13,0.0,0.0,-1.0,0.045559,0.0,-0.004232,0.050733,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-517.6012,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_momentum_pullback,both,all,trailing_defensive,4,0.0,0.0,-1.0,0.011899,13,0.0,0.0,-1.0,0.045559,0.0,-0.004232,0.050733,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-517.6012,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_ema_reclaim,both,all,baseline,4,0.0,0.0,-1.0,0.011895,12,0.0,0.0,-1.0,0.04262,0.0,-0.004323,0.047834,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-522.4011,data\backtests\multisymbol\GBPUSD_H1_20000.csv
GBPUSD,GBPUSD_H1_20000,H1,recent_ema_reclaim,both,all,mae_guard,4,0.0,0.0,-1.0,0.011895,12,0.0,0.0,-1.0,0.04262,0.0,-0.004323,0.047834,0.0,0.0,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-522.4011,data\backtests\multisymbol\GBPUSD_H1_20000.csv
